0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,9.49773,
0,0,9.2235,
0,0,6.46398,
12.9325,0,0,
0,0,0,
0,0,0,
0,11.4518,0,
0,11.5182,0,
0,0,7.71687,
15.404,0,0,
15.5644,0,0,
0,0,0,
0,0,10.5003,
15.511,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,4.28029,0,
6.65582,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
0,0,5.52148,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,11.6493,
0,0,11.4456,
0,0,3.64285,
0,0,0,
0,0,0,
-92.4972,2.95696,-200,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-35.0902,3.60966,-39.9595,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
8.63354,-0.0500993,-0.157767,
12.2611,0,0,
0,0,9.92175,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1.8256,
15.5116,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-56.8308,-44.7542,2.6918,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
9.42152,-0.245704,-0.12532,
13.5488,0,0,
12.0044,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,10.7821,
0,8.58141,0,
16.0782,0,0,
0,10.8151,0,
11.4032,0,0,
0,0,0,
-37.1538,-1.5411,6.26934,
0,7.61698,0,
0,0,0,
0,0,7.98025,
0,0,6.98565,
0,0,4.80427,
10.4311,0,-1.89863,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-200,-36.4431,-21.6998,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
-31.5765,-39.7592,3.19906,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
10.2604,-6.7039,-0.645824,
0,0,3.32863,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,4.82473,
0,5.29153,0,
8.22255,0,0,
0,8.7315,0,
0,0,0,
0,0,0,
13.5044,0,0,
12.9112,0,0,
0,1,0,
0,0,8.87536,
0,7.36897,0,
0,0,0,
0,0,6.35229,
0,0,11.2902,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0.181949,-39.04,-38.7996,
10.1488,0,-38.6086,
0,-38.8529,0,
0,0,0,
0,0,0,
5.79663,0,0,
0,-1.86068,0.770194,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,9.4422,0,
14.3423,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,10.7311,
14.017,0,-1.27228,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
12.4621,-3.11847,-200,
16.4501,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
6.82251,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,11.1538,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,5.28767,0,
14.664,0,0,
0,1,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
14.7899,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-38.8864,8.63221,
0,0,9.49959,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-106.279,-0.748227,-200,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-200,-66.5719,6.93149,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.117,-13.1156,-8.63249,
0,6.06391,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.3519,-40.7637,-40.7632,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-11.9427,5.53439,-5.20448,
0,8.54644,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
12.5753,0,0,
0,0,7.7174,
14.1914,0,0,
0,0,4.7126,
0,0,0,
0,0,0,
0,0,7.47036,
0,7.20501,0,
7.42881,0,0,
0,0,3.45735,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-200,-129.384,7.10056,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-60.0462,-48.4459,9.64698,
14.3867,-0.140055,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,10.598,
14.1119,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-8.9139,10.3434,
14.6019,0,-4.59967,
8.54655,0,0,
10.6726,0,0,
9.44325,0,0,
0,0,0,
13.9271,0,0,
0,0,9.74624,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-36.2263,6.60027,-9.02741,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-8.98175,-19.4788,8.52811,
0,6.82208,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-2.22372,-37.1052,11.1032,
15.7364,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,3.2502,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,11.2351,0,
12.2994,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,8.1598,0,
0,0,8.54644,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-63.281,-38.7061,-9.96679,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.8046,-200,-38.1491,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
14.9829,0,0,
13.1205,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,5.73175,0,
0,0,10.9114,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,6.49387,0,
12.7009,0,0,
0,0,0,
0,0,0,
0,0,0,
5.99928,0,0,
-116.699,-32.7751,-200,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-94.2286,-96.6956,5.02404,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-19.5687,4.55144,-16.4034,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
7.53499,-65.2422,-63.613,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-18.581,-17.4873,5.16926,
0,5.31283,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
6.10019,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-200,-200,-58.577,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-44.7373,-39.04,8.47345,
6.66032,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,10.8335,
0,0,9.63934,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,5.24422,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,9.07345,
0,-0.0447637,9.52627,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-80.4566,-98.2347,3.42414,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-64.2266,7.50727,-200,
7.59128,-1.72453,-3.9761,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
13.9767,0,0,
-2.85892,5.80995,-1.81604,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
9.61238,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
0,7.2913,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
11.7662,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-35.36,-1.6151,-2.93598,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-25.2804,0,7.1707,
0,0,8.49913,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-0.214165,8.52676,
0,8.44149,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-6.89715,-3.08426,1,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
10.4112,-37.7014,-44.1504,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-2.05912,-2.22998,6.79578,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-0.193903,-0.76982,7.30353,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-0.777613,-4.87299,8.72247,
0,4.19484,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
5,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-0.729446,9.54181,
12.9407,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
14.5148,0,0,
0,7.20861,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,5.02692,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,4.90009,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,-39.2186,10.3282,
14.1229,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,8.62744,0,
13.4323,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
7.07625,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
7.62704,0,0,
0,0,1,
0,0,0,
0,0,0,
